id_a,id_b,similarity
접촉_카페리여객선_한일골드스텔라_부두접촉사건,행방불명_어선_제3입성호_선원실종사건,0.709
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건,접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1,0.9882
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건,충돌_예인선_에스에스_티3호의_피예인부선_에스에스_비1호_·어선_거성호_충돌ᄉ_48e1432b,0.7496
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건,충돌_예인선_부경103호의_피예인부선_광진1501호·어선_신성호_충돌사건,0.7483
접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1,충돌_예인선_에스에스_티3호의_피예인부선_에스에스_비1호_·어선_거성호_충돌ᄉ_48e1432b,0.7414
접촉_예인선_303고려호의_피예인부선_5005영빈호_시아해등부표접촉사건,접촉_컨테이너선_밀라노브릿지_부산신항_크레인_접촉사건_1,0.741
접촉_컨테이너선_스카이_챌린지_방파제접촉사건,충돌_어선_제103청해호&낚시어선_뉴피닉스호_충돌사건,0.7509
접촉_컨테이너선_스카이_챌린지_방파제접촉사건,좌초_어선_제105신광호_좌초사건,0.7349
접촉_컨테이너선_스카이_챌린지_방파제접촉사건,충돌_컨테이너선_스카이챌린지_어선_제101성창호_충돌사건,0.7266
접촉_컨테이너선_스카이_챌린지_방파제접촉사건,충돌_카페리선_뉴은혜페리호_실뱀장어안강망_바지접촉사건,0.7215
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,충돌_석유제품운반선·12삼부호_어선_쌍둥이호_충돌사건,0.8053
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,충돌_유조선_사핀스트렝스_방파제_접촉사건,0.7651
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,충돌_어선_제607명성호_일반화물선_트러윈드어코드_충돌사건,0.7669
접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건,충돌_예인선_부경103호의_피예인부선_광진1501호·어선_신성호_충돌사건,0.7032
접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건,충돌_컨테이너선_스카이챌린지_어선_제101성창호_충돌사건,0.7083
접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건,충돌_유류_및_액체화학품산적운반선_울산_파이오니어_자동차운반선__f5b9037f,0.6923
접촉_컨테이너선_칭다오_트레이더_부두시설_접촉사건,충돌_컨테이너운반선_요코하마_트레이더_예인선_901조양의_피예인부선_세방2_d0606463,0.7379
접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건,충돌_컨테이너운반선_요코하마_트레이더_예인선_901조양의_피예인부선_세방2_d0606463,0.722
접촉_여객선_샹쉐란_부두접촉사건,접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건,0.6986
접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건,충돌_유류_및_액체화학품산적운반선_제이앤_아이리스_중국_모래운반ᄉ_a393b3f9,0.7133
접촉_석유제품운반선_삼진1호_방파제접촉사건,접촉_컨테이너선_케이엠티씨_다롄_부두접촉사건,0.697
접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건,충돌_어선_제207상진호_어선_동인호_충돌사건,0.6716
접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건,추진축계손상_도선_여수경도골프앤리조트호_추진축계손상사건,0.6707
접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건,충돌_카페리여객선_한일골드스텔라-카페리여객선_뉴스타_충돌사건,0.6354
접촉_유조선_동아_테미스_부두접촉사건,접촉_컨테이너운반선_하카타_보이저_기상부이_접촉사건,0.6344
접촉_케미컬운반선_나비그8_스카이_부두접촉사건,충돌_유조선_사핀스트렝스_방파제_접촉사건,0.7429
접촉_컨테이너선_스타_익스프레스_부두시설_접촉사건,접촉_케미컬운반선_나비그8_스카이_부두접촉사건,0.7309
접촉_케미컬운반선_나비그8_스카이_부두접촉사건,"충돌_기타선_코롤2호,_일반화물선_엠엠러너_충돌사건",0.7357
접촉_케미컬운반선_나비그8_스카이_부두접촉사건,해양오염_석유제품운반선_아성호_해양오염사건,0.7308
인명사상_어선_유정호_선원사망사건,접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건,0.7071
인명사상_어선_제21남경호_부유물감김사건으로_인한_선원사망사건,접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건,0.7173
접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건,"충돌_화물_및_카페리선_케이에스_헤르메스호,_액화천연가스운반선_에스엠__8b440578",0.7063
접촉_화물_및_카페리선_케이에스_헤르메스호_방파제_접촉사건,충돌_어선_혜수호-모터보트_해호_충돌사건,0.7045
좌초_낚시어선_구룡호_좌초사건,충돌_어선_212성지호&어선_용궁호_충돌사건,0.7617
좌초_낚시어선_구룡호_좌초사건,좌초_낚시어선_나이키호_좌초사건,0.7654
좌초_낚시어선_구룡호_좌초사건,좌초_낚시어선_지귀도피싱호_좌초사건,0.7569
좌초_낚시어선_구룡호_좌초사건,충돌_낚시어선_화성호_낚시어선_뉴웨이브호_충돌사건,0.7441
좌초_낚시어선_나이키호_좌초사건,충돌_낚시어선_팀루비나호-고무보트_선명무_충돌사건,0.7773
좌초_낚시어선_나이키호_좌초사건,좌초_낚시어선_조광호_좌초사건,0.7803
좌초_낚시어선_나이키호_좌초사건,충돌_어선_삼양호.낚시어선_대진호_충돌사건,0.7739
좌초_낚시어선_돌핀호_좌초사건,좌초_낚시어선_짱구피싱호_좌초사건,0.7947
좌초_낚시어선_돌핀호_좌초사건,좌초_낚시어선_라이트호_좌초사건,0.8105
좌초_낚시어선_돌핀호_좌초사건,좌초_낚시어선_세븐피싱호_좌초사건,0.7774
좌초_낚시어선_동바루호_좌초사건,"충돌_어선_제7청진호,_어선_포레나호_충돌사건",0.7487
인명사상_어선_장미2호_선원사망사건,좌초_낚시어선_동바루호_좌초사건,0.7342
좌초_낚시어선_나이키호_좌초사건,좌초_낚시어선_동바루호_좌초사건,0.7698
접촉_석유제품운반선_삼진1호_방파제접촉사건,좌초_낚시어선_동바루호_좌초사건,0.7294
좌초_낚시어선_동우호_좌초사건,충돌_석유제품운반선_태양호_어선_제505한진호_충돌사건,0.7671
좌초_낚시어선_동우호_좌초사건,좌초_어선_제5해창호_좌초사건,0.7633
좌초_낚시어선_동우호_좌초사건,충돌_어선_삼양호.낚시어선_대진호_충돌사건,0.7491
좌초_낚시어선_동우호_좌초사건,충돌_어선_성진호_어선_남성호_충돌사건,0.7446
좌초_낚시어선_라이트호_좌초사건,좌초_어선_정일호_좌초사건,0.7797
좌초_낚시어선_라이트호_좌초사건,좌초_어선_21길성호_좌초사건,0.7749
좌초_낚시어선_레드스카이호_좌초사건,좌초_낚시어선_지귀도피싱호_좌초사건,0.7502
전복_어선_제7074창진호_전복사건,좌초_낚시어선_레드스카이호_좌초사건,0.7258
좌초_낚시어선_레드스카이호_좌초사건,"충돌_낚시어선_스피드호,_어선_풍정호_충돌사건",0.7366
좌초_낚시어선_레드스카이호_좌초사건,좌초_낚시어선_진스타호_좌초사건,0.7444
좌초_낚시어선_세븐피싱호_좌초사건,좌초_낚시어선_짱구피싱호_좌초사건,0.775
좌초_낚시어선_세븐피싱호_좌초사건,충돌_낚시어선_유빈호_모터보트_대양호_충돌사건,0.748
좌초_낚시어선_세븐피싱호_좌초사건,"충돌_어선_세영7호,_낚시어선_팀슈프림호_충돌사건",0.7477
좌초_낚시어선_오션마스터호_좌초사건,"충돌_어선_세영7호,_낚시어선_팀슈프림호_충돌사건",0.7695
좌초_낚시어선_오션마스터호_좌초사건,충돌_낚시어선_명진2호_어선_상진호_충돌사건,0.8062
좌초_낚시어선_오션마스터호_좌초사건,좌초_낚시어선_은갈치호_좌초사건,0.7575
좌초_낚시어선_오션마스터호_좌초사건,좌초_낚시어선_진스타호_좌초사건,0.8253
좌초_낚시어선_은갈치호_좌초사건,좌초_낚시어선_지귀도피싱호_좌초사건,0.7785
좌초_낚시어선_은갈치호_좌초사건,"충돌_낚시어선_블랙이글호,_모터보트_성진호_충돌사건",0.7721
좌초_낚시어선_은갈치호_좌초사건,"충돌_어선_수영호,_낚시어선_참사랑호_충돌사건",0.7581
인명사상_어선_유정호_선원사망사건,좌초_낚시어선_제주사랑호_좌초사건,0.754
인명사상_어선_제105대진호_선원사망사건,좌초_낚시어선_제주사랑호_좌초사건,0.7569
좌초_낚시어선_제주사랑호_좌초사건,침몰_어선_제2나일호_침몰사건,0.7538
좌초_낚시어선_제주사랑호_좌초사건,좌초_낚시어선_지귀도피싱호_좌초사건,0.7527
좌초_낚시어선_조광호_좌초사건,충돌_낚시어선_인성호_모터보트_윤진호_충돌사건,0.7714
좌초_낚시어선_조광호_좌초사건,충돌_낚시어선_화성호_낚시어선_뉴웨이브호_충돌사건,0.7628
좌초_낚시어선_조광호_좌초사건,"충돌_낚시어선_스피드호,_어선_풍정호_충돌사건",0.7509
좌초_낚시어선_지귀도피싱호_좌초사건,충돌_낚시어선_하나호·어선_솔섬호_충돌사건,0.7783
좌초_낚시어선_돌핀호_좌초사건,좌초_낚시어선_지귀도피싱호_좌초사건,0.7604
좌초_낚시어선_진스타호_좌초사건,충돌_낚시어선_명진2호_어선_상진호_충돌사건,0.8238
좌초_낚시어선_진스타호_좌초사건,"충돌_낚시어선_여수휴리호,_어선_진영호_충돌사건",0.8174
기타_어선_제207성진호_침수사건,좌초_낚시어선_진스타호_좌초사건,0.7955
좌초_낚시어선_짱구피싱호_좌초사건,충돌_중앙해심_제2022-001호(낚시어선_금성피싱호.어선_수진호_충돌사건)_공_733ef807,0.7545
좌초_낚시어선_짱구피싱호_좌초사건,좌초_낚시어선_초이스호_좌초사건,0.747
좌초_낚시어선_초이스호_좌초사건,"충돌_어선_성광호,_어선_충남호_충돌사건",0.7545
좌초_낚시어선_라이트호_좌초사건,좌초_낚시어선_초이스호_좌초사건,0.7648
좌초_낚시어선_초이스호_좌초사건,좌초_어선_서온호_좌초사건,0.753
좌초_낚시어선_테슬란호_좌초사건,"충돌_낚시어선_여수휴리호,_어선_진영호_충돌사건",0.7825
좌초_낚시어선_테슬란호_좌초사건,"충돌_급수선_대명11호,_어선_대진호_충돌사건",0.7763
좌초_낚시어선_진스타호_좌초사건,좌초_낚시어선_테슬란호_좌초사건,0.7654
좌초_낚시어선_테슬란호_좌초사건,좌초_카페리여객선_섬사랑11호_좌초사건,0.7502
좌초_낚시어선_피싱랜드호_좌초사건,"충돌_낚시어선_시온호,_어선_97흥성호_충돌사건",0.799
좌초_낚시어선_은갈치호_좌초사건,좌초_낚시어선_피싱랜드호_좌초사건,0.7473
좌초_낚시어선_피싱랜드호_좌초사건,"충돌_어선_세영7호,_낚시어선_팀슈프림호_충돌사건",0.7467
좌초_낚시어선_피싱랜드호_좌초사건,"충돌_낚시어선_뉴청해호,_낚시어선_이프로1호_충돌사건",0.7449
좌초_낚시어선_진스타호_좌초사건,좌초_낚시어선_한바다호_좌초사건,0.7519
좌초_낚시어선_한바다호_좌초사건,좌초_어선_서온호_좌초사건,0.7975
좌초_낚시어선_한바다호_좌초사건,충돌_낚시어선_명진2호_어선_상진호_충돌사건,0.7578
좌초_낚시어선_한바다호_좌초사건,좌초_어선_해성호_좌초사건,0.7541
좌초_모래운반선_505삼일호_좌초사건,좌초_어선_정일호_좌초사건,0.7571
좌초_모래운반선_505삼일호_좌초사건,충돌_카페리여객선_한일골드스텔라호&일반화물선_제107대양호_충돌사건,0.7326
좌초_모래운반선_505삼일호_좌초사건,좌초_산적화물선_신롱_좌초사건,0.7316
좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건,화재_어선_제365청신호_화재사건,0.7421
접촉_석유제품운반선_삼진1호_방파제접촉사건,좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건,0.7215
좌초_모터보트_라운지_부유물_감김으로_인한_좌초사건,충돌_낚시어선_팀루비나호-고무보트_선명무_충돌사건,0.7277
좌초_낚시어선_라이트호_좌초사건,좌초_산적화물선_라이아테아_좌초사건,0.7265
좌초_산적화물선_라이아테아_좌초사건,충돌_예인선_현대쥬베일호·어선_제311명천호_충돌사건,0.731
좌초_산적화물선_라이아테아_좌초사건,침몰_어선_제1두두호_침몰사건,0.7058
좌초_산적화물선_라이아테아_좌초사건,충돌_석유제품운반선·12삼부호_어선_쌍둥이호_충돌사건,0.6978
좌초_산적화물선_신롱_좌초사건,"충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7455
